epoch,loss,lr,val_loss
162,0.24182049930095673,0.0028579251,0.8109226822853088
163,0.24132005870342255,0.00284424,0.8139418363571167
164,0.23758527636528015,0.0028305475,0.8093588948249817
165,0.23660743236541748,0.0028168475,0.8004414439201355
166,0.23263704776763916,0.0028031403,0.8170663714408875
167,0.2335870862007141,0.0027894257,0.8102396726608276
168,0.23645487427711487,0.0027757033,0.8027503490447998
169,0.23862014710903168,0.0027619735,0.8161981701850891
170,0.23451894521713257,0.0027482363,0.8166019320487976
171,0.23446831107139587,0.0027344911,0.8117679357528687
172,0.23305921256542206,0.0027207385,0.801896870136261
173,0.2426057755947113,0.002706978,0.8159859776496887
174,0.24545031785964966,0.0026932098,0.8122326731681824
175,0.23638679087162018,0.002679434,0.8089022636413574
176,0.23522786796092987,0.00266565,0.8176305890083313
177,0.23208779096603394,0.0026518581,0.8124017715454102
178,0.23499122262001038,0.0026380585,0.8156949877738953
179,0.2321423888206482,0.0026242505,0.8126594424247742
180,0.228504940867424,0.0026104348,0.8035274147987366
181,0.23034055531024933,0.0025966107,0.8223434686660767
182,0.229360431432724,0.0025827785,0.7974766492843628
183,0.22894643247127533,0.002568938,0.8015074729919434
184,0.22317786514759064,0.0025550893,0.809446394443512
185,0.2222827672958374,0.0025412322,0.8119766116142273
186,0.2212599217891693,0.0025273669,0.803576648235321
187,0.2219213843345642,0.002513493,0.8131812214851379
188,0.21982257068157196,0.0024996104,0.8135250210762024
189,0.22030669450759888,0.0024857193,0.8233646750450134
190,0.22275370359420776,0.0024718198,0.810858964920044
191,0.22031977772712708,0.0024579114,0.8007760047912598
192,0.21849873661994934,0.0024439944,0.8078068494796753
193,0.2158338725566864,0.0024300683,0.8031430244445801
194,0.21615183353424072,0.0024161336,0.8181595206260681
195,0.2152722179889679,0.00240219,0.8115763068199158
196,0.2162494659423828,0.0023882373,0.8166446685791016
197,0.21582567691802979,0.0023742754,0.8237212896347046
198,0.21690958738327026,0.0023603046,0.819207489490509
199,0.22824925184249878,0.0023463245,0.8170981407165527
200,0.2284262329339981,0.002332335,0.8128724694252014
201,0.22169800102710724,0.0023183364,0.809719979763031
202,0.21996253728866577,0.0023043284,0.8053967356681824
203,0.2181144505739212,0.0022903108,0.8185713887214661
204,0.21375839412212372,0.0022762837,0.8081219792366028
205,0.21473348140716553,0.002262247,0.8162192106246948
206,0.2113921344280243,0.0022482006,0.8119273781776428
207,0.20929600298404694,0.0022341444,0.8088663220405579
208,0.2099742293357849,0.0022200786,0.8099088072776794
209,0.21045278012752533,0.0022060026,0.8003966212272644
210,0.2143678218126297,0.0021919168,0.8215386271476746
211,0.2118670493364334,0.0021778208,0.807807207107544
212,0.21175208687782288,0.0021637147,0.8165111541748047
213,0.21348538994789124,0.0021495984,0.8125964403152466
214,0.21416282653808594,0.002135472,0.8183090090751648
215,0.21111257374286652,0.002121335,0.8166459202766418
216,0.20589998364448547,0.0021071874,0.808987557888031
217,0.20994806289672852,0.0020930292,0.80655437707901
218,0.2077522724866867,0.0020788605,0.8122591972351074
219,0.21665707230567932,0.0020646811,0.81927090883255
220,0.20764051377773285,0.0020504908,0.801963746547699
221,0.20777852833271027,0.0020362898,0.8094388246536255
222,0.20765815675258636,0.0020220776,0.8153453469276428
223,0.20824378728866577,0.0020078542,0.8127923607826233
224,0.205612912774086,0.0019936196,0.8214319348335266
225,0.20134948194026947,0.0019793739,0.8173457980155945
226,0.2019776850938797,0.0019651167,0.8074567914009094
227,0.20616942644119263,0.001950848,0.8100153207778931
228,0.201313316822052,0.0019365677,0.8186116218566895
229,0.20015104115009308,0.0019222756,0.8155444860458374
230,0.2009228765964508,0.0019079718,0.8119969367980957
231,0.20007464289665222,0.0018936561,0.8141980171203613
232,0.19935189187526703,0.0018793283,0.8158223628997803
233,0.1987755298614502,0.0018649884,0.8087687492370605
234,0.1976112723350525,0.0018506361,0.8099486231803894
235,0.1981218457221985,0.0018362715,0.814959704875946
236,0.19703102111816406,0.0018218944,0.8105494379997253
237,0.2031354159116745,0.0018075047,0.8184848427772522
238,0.2023477405309677,0.0017931022,0.8212231993675232
239,0.1990349441766739,0.001778687,0.8076589703559875
240,0.1977556198835373,0.0017642587,0.813195526599884
241,0.19689835608005524,0.0017498173,0.8084534406661987
242,0.19596043229103088,0.0017353626,0.8178756237030029
243,0.19484953582286835,0.0017208945,0.8026835322380066
244,0.19766414165496826,0.0017064129,0.8275639414787292
245,0.19965848326683044,0.0016919177,0.8157257437705994
246,0.1983995884656906,0.0016774086,0.8230916857719421
247,0.19781851768493652,0.0016628855,0.816652774810791
248,0.19612330198287964,0.0016483484,0.8170579671859741
249,0.19589340686798096,0.001633797,0.8120238184928894
250,0.19336211681365967,0.0016192312,0.8159732222557068
251,0.1924368143081665,0.0016046508,0.8124288320541382
252,0.19223541021347046,0.0015900556,0.8174397945404053
253,0.19325871765613556,0.0015754456,0.8193476796150208
254,0.19364146888256073,0.0015608205,0.817500114440918
255,0.1913389265537262,0.0015461802,0.8166493773460388
256,0.19239048659801483,0.0015315245,0.8115184307098389
257,0.19175544381141663,0.0015168531,0.8164663910865784
258,0.19232648611068726,0.0015021659,0.8191268444061279
259,0.1918579339981079,0.0014874628,0.8141590356826782
260,0.19024506211280823,0.0014727436,0.8178147673606873
261,0.1907965987920761,0.0014580078,0.8211959004402161
262,0.1901160627603531,0.0014432557,0.814548671245575
263,0.18953223526477814,0.0014284867,0.8176557421684265
264,0.18998540937900543,0.0014137008,0.8132623434066772
265,0.18821042776107788,0.0013988975,0.8125225901603699
266,0.18961849808692932,0.0013840769,0.8180733919143677
267,0.18980486690998077,0.0013692387,0.8161653876304626
268,0.18907320499420166,0.0013543825,0.8131261467933655
269,0.18904559314250946,0.0013395082,0.8126616477966309
270,0.18687704205513,0.0013246157,0.8141770362854004
271,0.18731513619422913,0.0013097044,0.8148712515830994
272,0.18737591803073883,0.0012947742,0.814828097820282
273,0.18681029975414276,0.0012798249,0.8174954652786255
274,0.18684138357639313,0.0012648561,0.8106949329376221
275,0.18813343346118927,0.0012498676,0.8122982978820801
276,0.18867149949073792,0.0012348592,0.8185458183288574
277,0.18515366315841675,0.0012198305,0.816009521484375
278,0.1843966841697693,0.0012047811,0.8143284320831299
279,0.18412180244922638,0.0011897108,0.8124875426292419
280,0.18575643002986908,0.0011746193,0.815692126750946
281,0.18516458570957184,0.0011595063,0.8183261752128601
282,0.18502219021320343,0.0011443712,0.8160925507545471
283,0.18436358869075775,0.001129214,0.8154526948928833
284,0.1852683573961258,0.001114034,0.8218060731887817
285,0.18454930186271667,0.0010988311,0.8119272589683533
286,0.18455833196640015,0.0010836048,0.8084357380867004
287,0.18457767367362976,0.0010683546,0.8127579689025879
288,0.18356552720069885,0.0010530802,0.8109462857246399
289,0.1826028972864151,0.0010377811,0.815925121307373
290,0.18263770639896393,0.001022457,0.8166791796684265
291,0.18284468352794647,0.0010071073,0.8191436529159546
292,0.1826750636100769,0.0009917315,0.8154070377349854
293,0.18203118443489075,0.00097632926,0.8115431666374207
294,0.18196462094783783,0.0009608999,0.8139322400093079
295,0.18255816400051117,0.00094544305,0.813219428062439
296,0.1831112951040268,0.000929958,0.813147246837616
297,0.18377819657325745,0.0009144443,0.811825692653656
298,0.1815422773361206,0.0008989012,0.8140379190444946
299,0.18030278384685516,0.00088332826,0.8123711943626404
300,0.18150390684604645,0.0008677247,0.8072015047073364
301,0.18088465929031372,0.00085208996,0.8123958706855774
302,0.1798318326473236,0.00083642325,0.8132555484771729
303,0.17919978499412537,0.0008207238,0.8143526315689087
304,0.17941626906394958,0.00080499105,0.8132424354553223
305,0.17971140146255493,0.00078922394,0.8115376830101013
306,0.17874443531036377,0.0007734218,0.8123820424079895
307,0.17950326204299927,0.0007575837,0.8132975697517395
308,0.18082042038440704,0.0007417087,0.8115363121032715
309,0.180178701877594,0.00072579586,0.8135847449302673
310,0.17896170914173126,0.0007098442,0.8136304616928101
311,0.1785343587398529,0.00069385255,0.8122628331184387
312,0.17801164090633392,0.00067781983,0.8117246627807617
313,0.17768926918506622,0.0006617449,0.8139443397521973
314,0.1771886646747589,0.00064562645,0.8132394552230835
315,0.17838655412197113,0.0006294631,0.817548394203186
316,0.17880547046661377,0.00061325356,0.8110369443893433
317,0.1780409812927246,0.0005969963,0.8131363391876221
318,0.1776133030653,0.00058068964,0.8115543127059937
319,0.17793387174606323,0.00056433195,0.813761830329895
320,0.1776905059814453,0.0005479214,0.8094777464866638
321,0.17640040814876556,0.000531456,0.8133873343467712
322,0.1767907440662384,0.0005149338,0.8132736086845398
323,0.17665977776050568,0.0004983524,0.8120455145835876
324,0.1763894110918045,0.00048170946,0.8121432662010193
325,0.17626936733722687,0.0004650024,0.8112889528274536
326,0.17645692825317383,0.00044822835,0.8120099306106567
327,0.17634138464927673,0.00043138425,0.8139698505401611
328,0.17640343308448792,0.00041446672,0.8137454986572266
329,0.17597003281116486,0.0003974721,0.8156468868255615
330,0.1757347136735916,0.0003803963,0.8125519156455994
331,0.17614451050758362,0.0003632349,0.8137408494949341
332,0.17552588880062103,0.00034598287,0.814558744430542
333,0.1749085932970047,0.0003286347,0.8119359016418457
334,0.1750500202178955,0.0003111841,0.813524603843689
335,0.17465464770793915,0.00029362403,0.8133893013000488
336,0.17464958131313324,0.0002759464,0.81300288438797
337,0.17491622269153595,0.00025814195,0.8133001923561096
338,0.17465044558048248,0.00024019986,0.8131739497184753
339,0.1746823489665985,0.00022210744,0.8148126006126404
340,0.17412713170051575,0.00020384956,0.8128126263618469
341,0.17397716641426086,0.00018540786,0.8129887580871582
342,0.17406119406223297,0.00016675967,0.8135660290718079
343,0.17411567270755768,0.00014787624,0.8126572966575623
344,0.17395004630088806,0.00012872014,0.8127154111862183
345,0.17421554028987885,0.00010924051,0.8116777539253235
346,0.17387345433235168,8.936453e-05,0.8126699924468994
347,0.173845574259758,6.897965e-05,0.8126094341278076
348,0.17365103960037231,4.7889494e-05,0.8125975728034973
349,0.17368505895137787,2.5663576e-05,0.8127341270446777
